City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
183,ta`u,-14.2336,-169.5144,27.54000000000002,81,100,7.47,AS,1701242088
184,soio,-6.1349,12.3689,26.600000000000023,78,100,0.32,AO,1701242089
185,callao,-12.0667,-77.15,20.950000000000045,82,100,4.12,PE,1701242089
186,smithers,54.7804,-127.1743,0.18000000000000682,100,100,1.54,CA,1701242089
187,anna regina,7.2644,-58.5077,25.590000000000032,83,4,4.28,GY,1701242090
188,williams lake,52.1415,-122.1445,-3.6399999999999864,84,5,0.96,CA,1701241855
189,nguigmi,14.2495,13.1092,25.350000000000023,23,12,6.14,NE,1701242091
190,qamdo,31.1667,97.2333,2.5300000000000296,21,90,1.48,CN,1701242092
191,isafjordur,66.0755,-23.124,2.0200000000000387,80,75,2.57,IS,1701242094
192,fortuna,40.5982,-124.1573,8.510000000000048,93,75,0.0,US,1701242095
193,sandnessjoen,66.0217,12.6316,-0.8799999999999955,64,20,3.09,NO,1701242095
194,klyuchi,52.2667,79.1667,4.0,45,100,5.38,RU,1701242095
195,baruun-urt,46.6806,113.2792,-18.589999999999975,88,4,2.97,MN,1701241848
196,federacion,-31.0062,-57.8996,18.620000000000005,90,0,3.17,AR,1701242095
197,kokopo,-4.352,152.2633,27.260000000000048,84,59,1.86,PG,1701242097
198,kuusamo,65.9667,29.1833,-5.979999999999961,86,100,4.63,FI,1701242097
199,pujehun,7.3581,-11.7208,23.170000000000016,96,100,1.3,SL,1701242097
200,teguise,29.0605,-13.564,14.120000000000005,77,0,3.09,ES,1701242097
201,suva,-18.1416,178.4415,26.710000000000036,89,75,1.03,FJ,1701242097
202,three rivers,41.9439,-85.6325,-6.859999999999957,73,75,3.09,US,1701241966
203,huarmey,-10.0681,-78.1522,19.480000000000018,87,100,3.71,PE,1701242098
204,atafu village,-8.5421,-172.5159,29.090000000000032,72,100,5.55,TK,1701242098
205,greding,49.0483,11.3614,-2.849999999999966,99,80,2.11,DE,1701242098
206,north battleford,52.7834,-108.2847,-3.9499999999999886,93,75,1.54,CA,1701242099
207,richards bay,-28.783,32.0377,22.82000000000005,74,100,10.11,ZA,1701242099
208,badger,64.8,-147.5333,2.140000000000043,86,100,3.6,US,1701242100
209,shindand,33.3029,62.1474,18.180000000000007,22,69,1.59,AF,1701242106
210,saipan,15.1355,145.701,28.390000000000043,78,75,9.77,MP,1701242107
211,bonneville,46.0802,6.4073,0.34000000000003183,85,7,2.08,FR,1701242117
212,naze,28.3667,129.4833,19.510000000000048,54,0,1.72,JP,1701242118
213,trapani,37.8333,12.6667,15.050000000000011,72,40,4.63,IT,1701242128
214,enewetak,11.3474,162.3373,27.700000000000045,79,88,9.52,MH,1701242128
215,linshui,36.4247,114.2047,3.920000000000016,23,31,3.24,CN,1701242128
216,medina,24.4686,39.6142,22.24000000000001,28,0,5.14,SA,1701242065
217,kichmengskiy gorodok,59.9816,45.7854,-9.46999999999997,98,81,1.34,RU,1701242129
218,tazovsky,67.4667,78.7,-18.279999999999973,97,100,3.82,RU,1701242129
219,la grande,45.3246,-118.0877,-0.009999999999990905,71,15,2.53,US,1701242129
220,didim,37.3756,27.2678,19.760000000000048,68,100,9.46,TR,1701242140
221,boston,42.3584,-71.0598,-0.8199999999999932,60,20,5.14,US,1701241883
222,rundu,-17.9333,19.7667,27.120000000000005,47,54,1.99,NA,1701242140
223,berezovo,63.9381,65.0419,-4.139999999999986,96,100,2.84,RU,1701242140
224,palangkaraya,-2.2,113.8333,31.04000000000002,60,100,0.59,ID,1701242141
225,tofol,5.3248,163.0078,25.879999999999995,89,100,1.03,FM,1701242141
226,wakema,16.6,95.1833,30.660000000000025,50,6,3.77,MM,1701242141
227,qarqaraly,49.4058,75.4742,6.550000000000011,39,100,2.62,KZ,1701242141
228,mejit,10.2753,170.8646,27.420000000000016,75,80,8.75,MH,1701242058
229,makaha,21.4694,-158.2175,25.950000000000045,88,75,0.0,US,1701242142
230,cedeira,43.6797,-8.0209,15.580000000000041,93,100,6.73,ES,1701242152
231,kapuskasing,49.4169,-82.4331,-13.949999999999989,85,100,3.6,CA,1701241991
232,la ronge,55.1001,-105.2842,0.1400000000000432,69,75,2.06,CA,1701242049
233,alesund,62.4723,6.1549,-0.92999999999995,68,0,10.29,NO,1701242153
234,broome,42.2506,-75.833,-4.289999999999964,82,0,3.09,US,1701242153
235,cururupu,-1.8283,-44.8683,23.930000000000007,93,45,2.02,BR,1701242157
236,namibe,-15.1961,12.1522,24.220000000000027,76,82,1.01,AO,1701242158
237,semporna,4.4818,118.6112,29.220000000000027,72,82,2.1,MY,1701242159
238,natal,-5.795,-35.2094,22.360000000000014,94,40,2.06,BR,1701242159
239,samfya,-11.3649,29.5565,19.680000000000007,90,100,3.38,ZM,1701242165
240,east gwillimbury,44.1334,-79.4163,-3.409999999999968,83,77,5.5,CA,1701242172
241,ar ruseris,11.8659,34.3869,31.260000000000048,24,78,2.71,SD,1701242174
242,mount pearl,47.5166,-52.7813,3.3700000000000045,93,100,4.12,CA,1701242174
243,keflavik,64.0049,-22.5624,2.240000000000009,93,75,2.06,IS,1701242175
244,berdigestyakh,62.0989,126.6992,-17.879999999999967,93,100,4.99,RU,1701242179
245,lesogorsk,56.0458,99.5136,-17.25999999999999,80,100,0.89,RU,1701242191
246,nyala,12.05,24.8833,26.379999999999995,23,74,9.15,SD,1701242191
247,kismayo,-0.3582,42.5454,29.850000000000023,67,76,4.74,SO,1701242191
248,santa rosa misiones,-26.8667,-56.85,21.760000000000048,99,31,1.62,PY,1701242191
249,vernon,50.2581,-119.2691,2.2000000000000455,85,90,0.63,CA,1701242192
250,dili,-8.5586,125.5736,29.120000000000005,74,100,1.77,TL,1701242192
251,santa ana de yacuma,-13.75,-65.4333,23.939999999999998,83,100,2.32,BO,1701242192
252,chamical,-30.36,-66.314,24.670000000000016,69,98,5.68,AR,1701242192
253,chardara,41.2547,67.9692,13.240000000000009,65,100,7.26,KZ,1701242193
254,moyale,3.5167,39.0584,25.730000000000018,41,40,5.31,KE,1701242193
255,bayanhongor,46.7167,100.1167,-14.75,61,0,0.45,MN,1701242203
256,praia da vitoria,38.7333,-27.0667,18.200000000000045,100,75,1.92,PT,1701242203
257,fada,9.5667,8.3,23.060000000000002,33,16,1.55,NG,1701242204
258,lavras,-21.2453,-44.9997,18.730000000000018,96,100,1.4,BR,1701242204
259,puerto ayora,-0.7393,-90.3518,24.189999999999998,92,41,1.79,EC,1701242204
260,mundybash,53.211,87.2983,0.0,60,13,1.56,RU,1701242204
261,fallon,39.4735,-118.7774,-6.069999999999993,79,20,2.57,US,1701242215
262,brandon,27.9378,-82.2859,12.240000000000009,80,0,2.24,US,1701242215
263,usinsk,65.9939,57.5281,-13.849999999999966,94,100,3.58,RU,1701242215
264,quatre cocos,-20.2078,57.7625,29.060000000000002,69,13,4.59,MU,1701242215
265,liwale,-9.7667,37.9333,29.80000000000001,44,100,2.83,TZ,1701242225
266,uzgen,40.7699,73.3007,17.160000000000025,21,97,1.13,KG,1701242225
267,mili,6.0815,171.735,28.430000000000007,73,100,8.09,MH,1701242225
268,moundou,8.5667,16.0833,27.480000000000018,30,100,1.6,TD,1701242226
269,solwezi,-12.1688,26.3894,18.060000000000002,92,100,2.79,ZM,1701242226
270,babadag,44.9,28.7167,3.930000000000007,87,0,9.77,RO,1701242226
271,la gi,10.6667,107.7833,29.650000000000034,69,32,9.9,VN,1701242038
272,ketchikan,55.3422,-131.6461,2.990000000000009,86,0,0.0,US,1701242061
273,celikhan,38.0342,38.2433,2.2900000000000205,58,90,1.06,TR,1701242245
274,vuktyl,63.8567,57.3094,-9.939999999999998,92,100,0.45,RU,1701242246
275,george town,5.4112,100.3354,31.970000000000027,62,40,4.63,MY,1701242004
276,ryotsu-minato,38.0833,138.4333,8.300000000000011,74,100,13.01,JP,1701242019
277,guaratinga,-16.5667,-39.5667,20.430000000000007,98,54,1.22,BR,1701242266
278,coahuayana de hidalgo,18.7,-103.6583,25.360000000000014,75,100,1.6,MX,1701242267
279,saudarkrokur,65.7461,-19.6394,2.0400000000000205,83,100,2.0,IS,1701242267
280,remire-montjoly,4.9167,-52.2667,24.02000000000004,94,20,0.0,GF,1701242039
281,yanam,16.7333,82.2167,29.660000000000025,55,79,4.46,IN,1701242277
282,amga,60.8953,131.9608,-23.48999999999998,99,100,1.02,RU,1701242287
283,malango,-2.9627,119.9001,25.29000000000002,88,98,0.94,ID,1701242288
284,ceerigaabo,10.6162,47.368,20.0,24,65,4.89,SO,1701242288
285,diu,20.7141,70.9822,27.30000000000001,41,0,2.4,IN,1701242298
286,lompoc,34.6391,-120.4579,13.29000000000002,77,0,4.12,US,1701242025
287,kuragino,53.8975,92.6725,-11.799999999999955,86,16,0.93,RU,1701242307
288,kununurra,-15.7667,128.7333,38.99000000000001,30,40,4.63,AU,1701242307
289,xinxiang,35.3089,113.8672,6.020000000000039,22,100,4.44,CN,1701242317
290,lazaro cardenas,17.9583,-102.2,25.930000000000007,79,100,0.65,MX,1701242318
291,jieshi,22.8134,115.8257,23.170000000000016,62,93,5.7,CN,1701242328
292,tsiombe,-25.3,45.4833,38.05000000000001,24,0,4.73,MG,1701242328
293,mount gambier,-37.8333,140.7667,15.5,82,100,6.63,AU,1701242338
294,gangtok,27.3333,88.6167,18.03000000000003,46,0,2.7,IN,1701242356
295,sisimiut,66.9395,-53.6735,-2.9399999999999977,63,100,7.28,GL,1701242362
296,valparaiso,-33.0393,-71.6273,10.800000000000011,87,0,1.54,CL,1701242366
297,corner brook,48.9667,-57.9484,0.09000000000003183,94,100,1.52,CA,1701242366
298,alupka,44.4167,34.05,11.360000000000014,95,100,12.19,UA,1701242366
299,lebu,-37.6167,-73.65,8.840000000000032,85,2,4.76,CL,1701242366
300,antonio enes,-16.2325,39.9086,32.32000000000005,54,8,4.66,MZ,1701242367
301,redencao,-4.2258,-38.7306,23.58000000000004,90,77,0.74,BR,1701242367
302,kayenta,36.7278,-110.2546,0.7800000000000296,43,87,0.85,US,1701242367
303,yambio,4.5721,28.3955,25.960000000000036,74,44,1.65,SS,1701242377
304,apolinario saravia,-24.4328,-63.9954,25.150000000000034,72,61,2.14,AR,1701242378
305,nova sintra,14.8667,-24.7167,21.32000000000005,74,5,5.75,CV,1701242378
306,vila do maio,15.1333,-23.2167,22.439999999999998,71,0,3.91,CV,1701242385
307,senador pompeu,-5.5881,-39.3717,24.0,80,29,2.11,BR,1701242392
308,qurayyat,31.3318,37.3428,12.100000000000023,58,75,2.06,SA,1701242393
309,maputo,-25.9653,32.5892,25.82000000000005,69,75,8.23,MZ,1701242393
310,blagoveshchensk,50.2667,127.5333,-15.659999999999968,60,0,1.0,RU,1701242394
311,launceston,-41.45,147.1667,18.420000000000016,48,40,9.77,AU,1701242394
312,pokachi,61.7198,75.3683,-4.149999999999977,86,100,2.98,RU,1701242397
313,rayadrug,14.7,76.8667,28.390000000000043,57,100,4.51,IN,1701242408
314,nago,26.5881,127.9761,24.470000000000027,59,2,4.0,JP,1701242409
315,guanica,17.9716,-66.908,25.54000000000002,66,0,2.2,PR,1701242419
316,san cristobal,7.7669,-72.225,18.860000000000014,93,32,0.98,VE,1701242429
317,howard springs,-12.497,131.047,36.10000000000002,58,58,4.31,AU,1701242429
318,warmbad,-28.45,18.7333,20.870000000000005,21,0,3.98,NA,1701242430
319,nahiyat ash shinafiyah,31.5874,44.6602,17.140000000000043,28,100,5.57,IQ,1701242430
320,kailua-kona,19.6406,-155.9956,25.980000000000018,85,40,4.12,US,1701242430
321,nuuk,64.1835,-51.7216,0.34000000000003183,51,75,2.57,GL,1701242431
322,kimberley,-28.7323,24.7623,25.83000000000004,34,0,5.14,ZA,1701242441
323,kashgar,39.4547,75.9797,9.560000000000002,23,20,2.0,CN,1701242442
324,shahrinav,38.5709,68.335,15.550000000000011,36,100,4.31,TJ,1701242452
325,lundazi,-12.2929,33.1782,25.230000000000018,55,99,1.76,ZM,1701242453
326,manismata,-2.4667,111.0333,28.640000000000043,83,100,1.06,ID,1701242463
327,vila franca do campo,37.7167,-25.4333,17.160000000000025,99,100,1.86,PT,1701242468
328,dem'yanovo,60.3511,47.0842,-6.92999999999995,94,100,1.52,RU,1701242471
329,owen sound,44.5672,-80.9435,-1.7899999999999636,74,100,4.47,CA,1701242179
330,port douglas,-16.4833,145.4667,27.30000000000001,73,98,1.0,AU,1701242471
331,dong ha,16.8163,107.1003,24.180000000000007,83,100,2.03,VN,1701242472
332,tselinnoye,53.0833,85.6667,-3.7099999999999795,80,10,2.28,RU,1701242478
333,argostolion,38.1811,20.489,18.04000000000002,57,75,2.57,GR,1701242480
334,raja,8.4596,25.678,28.0,25,100,3.47,SS,1701242490
335,paratinga,-12.6906,-43.1842,22.689999999999998,63,7,1.54,BR,1701242490
336,nakasongola,1.3089,32.4564,25.010000000000048,67,17,0.4,UG,1701242501
337,kill devil hills,36.0307,-75.676,2.7700000000000387,60,0,3.09,US,1701242501
338,vila velha,-20.3297,-40.2925,24.970000000000027,90,40,4.02,BR,1701242393
339,tamanrasset,22.785,5.5228,9.950000000000045,17,0,0.0,DZ,1701242501
340,rongelap,11.1635,166.8941,27.960000000000036,79,64,8.05,MH,1701242502
341,wingham,43.8879,-81.3114,-1.5199999999999818,86,98,6.12,CA,1701242502
342,jeddah,21.5169,39.2192,29.920000000000016,51,0,3.09,SA,1701242392
343,bornos,36.8168,-5.7445,15.460000000000036,83,100,1.34,ES,1701242503
344,korla,41.7597,86.1469,8.220000000000027,34,23,3.54,CN,1701242503
345,kanniyakumari,8.0833,77.5667,29.900000000000034,67,80,4.97,IN,1701242503
346,atamyrat,37.8357,65.2106,13.07000000000005,77,100,6.82,TM,1701242504
347,vyaz'ma,55.2104,34.2951,-8.0,95,100,5.49,RU,1701242504
348,smidovich,48.6,133.8167,-20.029999999999973,96,96,2.68,RU,1701242504
349,kuqa,41.7278,82.9364,8.5,28,13,3.52,CN,1701242504
350,dodola,6.9833,39.1833,15.730000000000018,48,90,3.19,ET,1701242504
351,gunnedah,-30.9833,150.25,26.54000000000002,36,0,8.47,AU,1701242505
352,aykhal,66.0,111.5,-14.96999999999997,92,100,6.28,RU,1701242505
353,angatuba,-23.4897,-48.4128,20.29000000000002,96,100,2.1,BR,1701242512
354,fortaleza,-3.7227,-38.5247,28.370000000000005,70,40,3.6,BR,1701242518
355,puerto deseado,-47.7503,-65.8938,12.57000000000005,44,19,13.87,AR,1701242530
356,el granada,37.5027,-122.4694,13.810000000000002,85,100,3.09,US,1701242530
357,helena valley west central,46.6629,-112.0604,1.0400000000000205,68,0,0.0,US,1701242530
358,xam nua,20.4197,104.0439,26.5,42,21,1.04,LA,1701242538
359,chita,52.0333,113.55,-8.060000000000002,32,100,5.0,RU,1701242510
360,mpongwe,-13.5091,28.155,24.670000000000016,62,99,2.21,ZM,1701242541
361,rubtsovsk,51.5,81.25,4.260000000000048,46,100,1.91,RU,1701242541
362,port augusta,-32.5,137.7667,22.350000000000023,52,0,8.36,AU,1701242378
363,ormara,25.2088,64.6357,24.52000000000004,59,2,2.18,PK,1701242541
364,chos malal,-37.3781,-70.2709,12.420000000000016,51,0,2.84,AR,1701242542
365,kolonia,50.9333,6.95,3.3600000000000136,85,100,6.14,DE,1701242384
366,kudahuvadhoo,2.6708,72.8944,27.980000000000018,75,100,3.45,MV,1701242542
367,st. john's,47.5649,-52.7093,3.830000000000041,93,100,4.12,CA,1701242440
368,amahai,-3.3333,128.9167,28.760000000000048,72,77,1.96,ID,1701242557
369,hiratacho,35.4333,132.8167,11.010000000000048,62,75,4.63,JP,1701242558
370,mugia,43.1041,-9.2179,16.760000000000048,97,100,7.34,ES,1701242558
371,sekong,-6.3996,106.0252,29.100000000000023,76,97,0.56,ID,1701242558
372,kupang,-10.1667,123.5833,27.32000000000005,100,75,2.06,ID,1701242558
373,san carlos,9.6612,-68.5827,24.560000000000002,77,59,1.11,VE,1701242559
374,anadyr,64.75,177.4833,-7.71999999999997,86,75,2.0,RU,1701242569
375,leticia,-4.2153,-69.9406,22.480000000000018,99,92,0.7,CO,1701242570
376,uturoa,-16.7333,-151.4333,26.610000000000014,81,98,9.62,PF,1701242570
377,mogadishu,2.0371,45.3438,29.930000000000007,79,20,6.17,SO,1701242570
378,dakhla,23.6848,-15.958,16.010000000000048,59,82,1.54,EH,1701242570
379,cerkes,40.8116,32.8936,4.520000000000039,85,100,6.37,TR,1701242570
380,vallegrande,-18.4897,-64.1069,13.710000000000036,94,100,1.76,BO,1701242581
381,pathein,16.7833,94.7333,30.58000000000004,49,11,4.07,MM,1701242581
382,khovd,48.0056,91.6419,-8.009999999999991,85,51,1.54,MN,1701242581
383,waat,51.1454,6.4958,3.32000000000005,92,100,4.63,DE,1701242582
384,hot springs village,34.6655,-93.01,3.25,91,0,2.24,US,1701242518
385,maceio,-9.6658,-35.7353,21.689999999999998,94,40,1.54,BR,1701242592
386,lautoka,-17.6167,177.4667,28.920000000000016,70,75,3.09,FJ,1701242592
387,san matias,-16.3667,-58.4,24.450000000000045,79,61,2.53,BO,1701242593
388,zhaotong,27.3167,103.7167,8.260000000000048,91,100,3.34,CN,1701242593
389,somerset east,-32.7217,25.588,16.189999999999998,51,59,5.97,ZA,1701242613
390,sarangani,5.4033,125.4636,28.620000000000005,78,76,7.24,PH,1701242614
391,manoharpur,27.3,75.95,23.75,43,4,3.2,IN,1701242614
392,aasiaat,68.7098,-52.8699,-8.039999999999964,71,100,8.71,GL,1701242614
393,dingzhou,38.5131,114.9956,5.060000000000002,14,0,2.5,CN,1701242624
394,yaren,-0.5472,166.916,28.689999999999998,76,100,5.92,NR,1701242635
395,baker city,44.7749,-117.8344,-1.339999999999975,79,0,1.54,US,1701242635
396,papao,-17.75,-149.55,27.82000000000005,84,100,10.84,PF,1701242645
397,polyarnyy,69.1989,33.4478,-2.9399999999999977,84,96,6.81,RU,1701242645
398,jayapura,-2.5333,140.7,31.660000000000025,74,98,2.81,ID,1701242646
399,notse,6.95,1.1667,24.860000000000014,85,92,1.75,TG,1701242646
400,ust-tsilma,65.441,52.1498,-10.21999999999997,88,100,3.13,RU,1701242656
401,rio grande,-32.035,-52.0986,20.53000000000003,83,16,9.59,BR,1701242660
402,nemuro,43.3236,145.575,0.6700000000000159,55,60,11.74,JP,1701242660
403,aweil,8.7682,27.4002,30.410000000000025,24,99,3.58,SS,1701242678
404,arsen'yev,44.1631,133.2733,-11.089999999999975,82,100,4.23,RU,1701242688
405,castillos,-34.1667,-53.8333,19.980000000000018,80,99,3.83,UY,1701242694
406,hangu,39.2489,117.7892,1.0200000000000387,20,0,8.35,CN,1701242696
407,saint-louis,16.3333,-15.0,17.80000000000001,17,7,4.12,SN,1701242696
408,puerto san jose,13.9256,-90.8244,25.120000000000005,83,98,1.86,GT,1701242696
409,hutchinson,38.0608,-97.9298,-0.2699999999999818,86,0,0.0,US,1701242696
410,port lincoln,-34.7333,135.8667,17.75,75,43,8.22,AU,1701242697
411,dompu,-8.5356,118.4622,25.77000000000004,92,100,0.98,ID,1701242697
412,rodino,52.5,80.25,3.8500000000000227,50,100,4.94,RU,1701242697
413,brooks,50.5834,-111.8851,-6.2099999999999795,86,94,2.06,CA,1701242697
414,santo antonio do ica,-3.1022,-67.9397,22.439999999999998,99,47,0.62,BR,1701242698
415,saint-philippe,-21.3585,55.7679,30.620000000000005,73,18,3.97,RE,1701242706
416,flying fish cove,-10.4217,105.6791,27.82000000000005,65,40,7.72,CX,1701242708
417,carauari,-4.8828,-66.8958,23.110000000000014,96,88,0.15,BR,1701242709
418,chinde,26.8418,88.0763,20.110000000000014,44,0,2.72,NP,1701242709
419,tierp,60.3427,17.5181,-2.099999999999966,96,100,2.22,SE,1701242709
420,yigo village,13.5361,144.8886,29.620000000000005,75,40,8.23,GU,1701242710
421,sawakin,19.1059,37.3321,26.150000000000034,73,100,3.81,SD,1701242710
422,maych'ew,12.7875,39.5422,15.32000000000005,45,100,3.66,ET,1701242710
423,figuig (centre),32.1089,-1.2286,10.5,24,0,0.82,MA,1701242718
424,mermoz boabab,14.7065,-17.4758,24.879999999999995,78,0,3.09,SN,1701242720
425,paramonga,-10.6667,-77.8333,18.980000000000018,88,100,3.75,PE,1701242720
426,naliya,23.2667,68.8333,27.260000000000048,26,0,7.09,IN,1701242721
427,nola,40.922,14.5329,14.920000000000016,86,21,1.48,IT,1701242721
428,tutoia,-2.7619,-42.2744,25.700000000000045,87,99,4.89,BR,1701242726
429,patterson,37.4716,-121.1297,11.79000000000002,54,0,1.99,US,1701242728
430,olinda,-8.0089,-34.8553,23.850000000000023,88,40,2.06,BR,1701242728
431,hirara,24.8,125.2833,24.920000000000016,73,75,4.63,JP,1701242728
432,lincoln city,44.9582,-124.0179,5.939999999999998,74,9,6.26,US,1701242731
433,qarawul,37.2202,68.7804,17.77000000000004,35,100,5.84,AF,1701242731
434,cidreira,-30.1811,-50.2056,19.910000000000025,93,100,10.29,BR,1701242731
435,al ghayzah,16.2079,52.176,26.960000000000036,57,100,0.12,YE,1701242731
436,ivdel',60.6911,60.4206,-6.009999999999991,97,100,1.79,RU,1701242732
437,arno,60.1167,18.6333,0.4399999999999977,80,97,2.92,SE,1701242732
438,tongliao,43.6125,122.2653,-9.599999999999966,70,100,7.02,CN,1701242732
439,jesus maria,-30.9815,-64.0942,21.560000000000002,87,100,2.41,AR,1701242735
440,proszowice,50.1927,20.2891,-3.3700000000000045,91,100,2.76,PL,1701242738
